PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Nikola Jokic,C,DEN,95,6.0,25.9,10.2,8.0,1.4,0.7,3.1,65.34,0.56
Russell Westbrook,G,WAS,88,12.0,21.1,10.0,10.2,1.4,0.3,4.6,72.9,0.56
Joel Embiid,C-F,PHI,95,0.0,29.4,11.0,3.1,0.9,1.6,3.1,51.65,0.54
Domantas Sabonis,C-F,IND,87,2.0,20.2,11.3,6.6,1.2,0.6,3.5,49.56,0.52
Julius Randle,C-F,NYK,87,4.0,23.7,9.7,5.8,1.0,0.2,3.4,52.24,0.51
Trae Young,G,ATL,87,2.0,25.4,4.2,9.2,1.0,0.2,3.9,47.94,0.51
Stephen Curry,G,GSW,96,0.0,30.8,5.6,6.2,1.3,0.2,3.2,48.12,0.5
Bradley Beal,G,WAS,90,0.0,30.3,5.1,4.8,1.3,0.4,3.3,45.42,0.5
Damian Lillard,G,POR,94,1.0,28.4,4.1,7.4,0.9,0.3,3.0,47.02,0.48
Zion Williamson,F,NOP,90,2.0,25.6,7.2,3.8,0.9,0.7,2.6,46.14,0.47
Anthony Davis,C-F,LAL,94,0.0,21.6,8.6,2.9,1.3,1.7,2.0,43.27,0.46
Clint Capela,C,ATL,86,5.0,15.1,13.2,0.9,0.7,2.0,1.2,49.19,0.46
Jusuf Nurkic,C,POR,80,1.0,13.7,10.4,4.0,1.2,1.3,2.5,39.18,0.46
Andre Drummond,C,LAL,83,0.0,15.2,11.7,2.2,1.6,1.0,2.9,37.44,0.45
Brandon Ingram,F,NOP,85,2.0,24.0,4.8,4.7,0.8,0.6,2.4,42.61,0.45
Michael Porter Jr.,F,DEN,84,2.0,20.4,8.4,1.2,0.7,1.2,1.3,40.68,0.44
Rudy Gobert,C,UTA,88,1.0,13.5,13.0,1.2,0.5,2.6,1.6,40.6,0.44
Ben Simmons,F-G,PHI,86,0.0,14.6,7.4,7.5,1.6,0.6,3.1,38.23,0.44
Jordan Clarkson,G,UTA,82,0.0,22.6,5.1,2.9,1.2,0.3,2.2,35.37,0.43
Jonas Valanciunas,C,MEM,83,2.0,17.3,11.4,1.7,0.5,0.8,1.7,39.73,0.43
Draymond Green,F,GSW,80,1.0,7.8,6.8,9.1,1.8,0.8,3.1,36.31,0.43
Tobias Harris,F,PHI,87,0.0,19.9,7.2,3.5,0.9,1.0,1.9,37.59,0.43
Caris LeVert,G,IND,83,3.0,18.9,4.4,4.6,1.5,0.6,2.2,41.18,0.42
DeMar DeRozan,F-G,SAS,87,3.0,20.5,4.0,6.5,1.0,0.2,2.0,42.65,0.42
Jaren Jackson Jr.,C-F,MEM,83,0.0,18.1,5.7,1.1,0.6,2.2,0.7,34.29,0.41
Lonzo Ball,G,NOP,80,4.0,14.6,4.2,5.7,1.4,0.5,2.1,39.79,0.4
Jakob Poeltl,C,SAS,78,1.0,9.9,9.7,2.0,0.7,2.0,1.6,33.04,0.4
Ja Morant,G,MEM,85,2.0,18.7,3.7,7.1,1.0,0.2,3.1,38.29,0.4
Norman Powell,"['G', 'G']",POR,82,0.0,20.8,3.6,2.2,1.3,0.2,2.0,30.92,0.38
John Collins,C-F,ATL,85,1.0,17.2,7.4,1.3,0.5,1.0,1.3,33.230000000000004,0.37
Coby White,G,CHI,76,0.0,16.1,4.6,4.7,0.6,0.1,2.4,28.37,0.37
RJ Barrett,F-G,NYK,80,1.0,17.2,5.6,2.7,0.7,0.2,1.9,30.77,0.36
Oshae Brissett,F-G,IND,67,3.0,11.8,5.8,0.9,0.6,0.6,0.5,29.21,0.35
Robert Covington,F,POR,77,1.0,9.2,6.6,1.6,1.5,1.1,1.1,28.22,0.34
Thaddeus Young,F,CHI,82,0.0,11.6,5.5,4.3,1.2,0.5,2.0,27.75,0.34
Kyle Kuzma,F,LAL,77,0.0,13.0,6.4,1.6,0.5,0.8,1.8,25.18,0.33
Keldon Johnson,F-G,SAS,80,0.0,13.9,6.7,1.8,0.7,0.4,1.2,26.74,0.33
Derrick Rose,G,NYK,81,0.0,14.1,2.7,4.0,1.1,0.4,1.5,26.34,0.33
T.J. McConnell,G,IND,78,0.0,8.2,3.5,6.4,1.7,0.3,1.9,26.1,0.33
Dillon Brooks,F-G,MEM,76,0.0,16.0,3.1,2.2,1.1,0.3,1.8,25.42,0.33
Naji Marshall,F,NOP,68,1.0,8.3,4.9,3.4,0.9,0.4,1.1,24.08,0.32
Cole Anthony,G,ORL,74,0.0,10.9,4.1,4.0,0.7,0.4,1.8,23.32,0.32
Wendell Carter Jr.,C-F,ORL,82,0.0,11.2,7.9,1.8,0.7,0.8,1.5,26.38,0.32
Aaron Gordon,F,DEN,80,0.0,12.2,5.4,3.3,0.6,0.6,2.0,25.23,0.32
Daniel Gafford,C-F,WAS,78,0.0,8.6,5.9,0.8,0.8,1.9,1.0,23.98,0.31
Kyle Anderson,F-G,MEM,81,0.0,11.0,5.2,2.8,1.0,0.7,1.1,25.44,0.31
Kent Bazemore,F-G,GSW,76,1.0,9.4,4.3,2.3,1.6,0.8,2.0,25.21,0.31
Daniel Theis,C-F,CHI,77,1.0,10.2,5.9,1.7,0.7,1.0,1.1,25.83,0.31
Rui Hachimura,F,WAS,79,0.0,13.3,5.5,1.4,0.8,0.2,1.2,23.8,0.3
Jordan Poole,G,GSW,77,0.0,14.7,2.2,2.4,0.8,0.1,1.2,22.44,0.29
Joe Ingles,F-G,UTA,81,1.0,12.0,3.5,4.2,0.7,0.2,1.6,25.6,0.29
Danny Green,F-G,PHI,75,0.0,9.6,3.9,1.6,1.3,0.8,1.0,21.98,0.29
Alex Len,C,WAS,76,0.0,9.5,5.8,1.1,0.4,1.4,1.4,22.11,0.29
Kevon Looney,F,GSW,77,0.0,6.4,6.8,2.3,0.7,0.7,1.0,21.21,0.28
Rudy Gay,F-G,SAS,79,0.0,11.1,5.0,1.4,0.8,0.6,1.0,22.4,0.28
Seth Curry,G,PHI,76,0.0,12.1,2.4,2.7,0.8,0.2,1.2,20.83,0.27
Montrezl Harrell,C-F,LAL,83,0.0,11.3,5.6,0.9,0.6,0.7,1.0,22.27,0.27
Enes Kanter,C,POR,81,1.0,8.9,7.8,0.8,0.4,0.6,0.8,23.66,0.27
Royce O'Neale,F,UTA,75,0.0,7.2,6.4,2.3,0.7,0.4,1.1,20.53,0.27
Drew Eubanks,C-F,SAS,75,0.0,6.8,6.0,1.0,0.5,1.4,1.2,20.0,0.27
Patrick Williams,F,CHI,76,0.0,9.0,4.6,1.4,0.9,0.8,1.4,20.32,0.27
Lou Williams,G,ATL,80,0.0,12.5,2.2,3.5,0.9,0.1,1.7,21.69,0.27
Garrett Temple,F-G,CHI,73,0.0,8.9,3.1,2.3,0.9,0.4,1.1,18.87,0.26
Saddiq Bey,F,DET,77,0.0,11.4,4.0,1.4,0.7,0.1,0.8,19.9,0.26
Isaiah Stewart,C-F,DET,78,1.0,7.4,6.3,0.9,0.5,1.1,0.9,22.21,0.26
Raul Neto,G,WAS,75,0.0,9.6,2.6,2.4,1.3,0.1,1.0,19.52,0.26
De'Anthony Melton,G,MEM,77,1.0,9.1,2.9,2.5,1.1,0.4,1.1,21.73,0.26
Reggie Bullock,F-G,NYK,73,0.0,10.4,3.0,1.4,0.8,0.2,0.7,18.4,0.25
Eric Bledsoe,G,NOP,77,0.0,10.2,2.8,3.2,0.7,0.2,1.5,19.56,0.25
Kentavious Caldwell-Pope,G,LAL,75,0.0,10.3,2.9,1.7,0.9,0.3,1.1,18.83,0.25
Austin Rivers,G,DEN,75,0.0,9.9,3.1,2.6,0.8,0.0,1.3,18.62,0.25
