PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Russell Westbrook,G,WAS,88,12,12.0,23.0,13.17,11.83,1.75,0.08,4.42,81.63,0.65
Domantas Sabonis,C-F,IND,87,6,2.0,21.0,14.5,7.33,1.0,0.17,3.33,53.57,0.57
Nikola Jokic,C,DEN,95,12,6.0,25.83,11.08,7.5,1.0,0.92,3.08,65.05,0.56
Julius Randle,C-F,NYK,87,12,4.0,29.5,8.5,5.75,1.17,0.25,3.5,57.08,0.56
Stephen Curry,G,GSW,96,12,0.0,36.92,5.75,5.0,0.67,0.25,4.17,49.9,0.52
Trae Young,G,ATL,87,6,2.0,26.5,3.0,8.67,1.5,0.0,3.67,47.93,0.5
Joel Embiid,C-F,PHI,95,11,0.0,28.91,9.73,2.55,0.82,1.18,2.73,47.67,0.5
Caris LeVert,G,IND,83,12,3.0,24.0,4.33,3.75,1.42,1.17,1.83,46.74,0.49
DeMar DeRozan,F-G,SAS,87,9,3.0,24.0,4.56,8.56,0.67,0.22,2.11,48.86,0.49
Clint Capela,C,ATL,86,11,5.0,16.09,16.36,0.82,0.64,1.27,0.73,51.95,0.49
Zion Williamson,F,NOP,90,12,2.0,28.75,7.17,3.92,0.75,0.58,3.33,47.89,0.49
Bradley Beal,G,WAS,90,12,0.0,31.42,4.0,3.25,1.17,0.25,2.5,42.84,0.48
Lonzo Ball,G,NOP,80,9,4.0,14.11,6.78,6.44,2.11,0.67,2.67,45.58,0.47
Brandon Ingram,F,NOP,85,12,2.0,25.33,5.0,5.58,0.75,0.33,3.25,43.71,0.47
Michael Porter Jr.,F,DEN,84,12,2.0,25.17,7.25,1.5,0.42,1.25,1.42,43.7,0.47
Draymond Green,F,GSW,80,12,1.0,7.33,8.5,9.17,2.17,0.92,3.42,39.12,0.46
Ja Morant,G,MEM,85,12,2.0,20.33,5.33,7.08,1.08,0.25,3.25,42.11,0.45
Jusuf Nurkic,C,POR,80,11,1.0,13.45,10.36,3.82,1.0,1.09,2.09,37.8,0.45
Jonas Valanciunas,C,MEM,83,9,2.0,17.33,10.56,2.11,0.56,1.0,1.22,40.61,0.44
Oshae Brissett,F-G,IND,67,10,3.0,12.2,6.9,1.0,0.7,1.7,0.5,34.68,0.43
Damian Lillard,G,POR,94,9,1.0,24.0,4.33,6.78,1.11,0.33,3.22,42.48,0.43
Rudy Gobert,C,UTA,88,11,1.0,12.45,13.27,1.0,0.64,2.73,1.82,40.15,0.43
CJ McCollum,G,POR,87,12,2.0,22.0,5.08,4.75,0.83,0.25,1.75,40.72,0.42
Cole Anthony,G,ORL,74,12,0.0,15.67,5.0,5.25,0.75,0.42,2.17,30.87,0.42
Andre Drummond,C,LAL,83,11,0.0,13.45,10.91,1.36,1.45,1.0,2.0,33.95,0.41
RJ Barrett,F-G,NYK,80,12,1.0,18.25,5.17,3.08,1.0,0.33,1.83,33.239999999999995,0.39
Isaiah Stewart,C-F,DET,78,12,1.0,11.33,9.33,0.75,0.67,1.92,1.17,32.239999999999995,0.39
Kevin Huerter,F-G,ATL,74,10,0.0,15.0,3.2,3.6,1.6,0.3,1.3,28.64,0.39
Jakob Poeltl,C,SAS,78,10,1.0,10.7,7.8,1.7,0.8,2.4,1.6,32.61,0.39
Ben Simmons,F-G,PHI,86,8,0.0,11.62,5.12,5.62,1.75,0.75,1.12,32.59,0.38
Anthony Davis,C-F,LAL,94,6,0.0,16.5,6.67,3.17,1.17,1.83,2.17,36.08,0.38
Saddiq Bey,F,DET,77,12,0.0,14.75,5.75,1.58,1.25,0.5,1.08,28.19,0.37
Jordan Clarkson,G,UTA,82,9,0.0,18.56,4.11,3.11,1.0,0.11,1.44,30.04,0.37
Derrick Rose,G,NYK,81,12,0.0,16.75,3.17,4.33,0.83,0.5,1.17,29.88,0.37
Coby White,G,CHI,76,12,0.0,15.58,3.08,5.33,0.58,0.42,2.42,27.87,0.37
Dillon Brooks,F-G,MEM,76,11,0.0,18.73,3.27,1.91,0.91,0.36,2.0,27.34,0.36
Naji Marshall,F,NOP,68,12,1.0,8.92,5.75,3.83,1.0,0.42,1.42,26.4,0.36
Kyle Anderson,F-G,MEM,81,12,0.0,10.42,6.08,3.5,1.42,1.0,0.92,29.3,0.36
Joe Ingles,F-G,UTA,81,11,1.0,14.91,3.73,6.18,0.36,0.27,2.36,30.2,0.35
Tobias Harris,F,PHI,87,8,0.0,14.38,4.88,3.88,0.88,1.12,1.38,30.66,0.35
Josh Jackson,F-G,DET,76,11,0.0,17.18,3.73,2.82,0.45,0.82,2.73,26.97,0.35
Kyle Kuzma,F,LAL,77,11,0.0,14.0,4.09,2.36,0.82,1.0,1.27,26.64,0.35
Wendell Carter Jr.,C-F,ORL,82,11,0.0,11.73,8.64,1.64,0.91,0.64,1.36,27.82,0.34
Kent Bazemore,F-G,GSW,76,9,1.0,10.67,5.56,2.11,1.89,0.56,1.78,28.06,0.34
Norman Powell,"['G', 'G']",POR,82,12,0.0,17.67,2.75,2.58,1.33,0.25,1.58,28.01,0.34
Jaren Jackson Jr.,C-F,MEM,83,5,0.0,13.6,6.0,1.0,0.2,1.8,1.0,27.3,0.33
Daniel Gafford,C-F,WAS,78,12,0.0,10.58,6.33,0.33,0.75,1.92,0.83,25.85,0.33
T.J. McConnell,G,IND,78,12,0.0,8.5,3.17,5.83,2.0,0.17,1.58,25.97,0.33
Mo Bamba,C,ORL,75,10,0.0,10.2,7.1,1.0,0.4,1.6,1.1,25.12,0.33
Furkan Korkmaz,F-G,PHI,72,10,1.0,12.5,2.2,2.4,1.7,0.2,0.6,25.84,0.33
Royce O'Neale,F,UTA,75,11,0.0,7.18,8.82,2.91,0.91,0.36,1.27,24.67,0.33
Kentavious Caldwell-Pope,G,LAL,75,11,0.0,12.36,2.27,2.45,1.45,0.55,0.55,24.23,0.32
John Collins,C-F,ATL,85,9,1.0,14.89,6.56,1.11,0.67,0.78,1.78,28.98,0.32
Facundo Campazzo,G,DEN,73,12,0.0,9.17,2.83,5.0,1.33,0.25,1.5,23.32,0.32
Keldon Johnson,F-G,SAS,80,12,0.0,12.83,6.33,1.75,0.92,0.08,1.08,24.98,0.31
Thaddeus Young,F,CHI,82,12,0.0,11.92,4.75,4.25,0.83,0.25,1.75,25.49,0.31
Juan Toscano-Anderson,F,GSW,74,10,1.0,7.3,5.2,3.5,1.1,0.7,1.4,24.79,0.31
