PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Montrezl Harrell,C-F,LAL,82,24.0,10.0,2.0,2.0,0.0,2.0,43.0,0.52
Jamal Murray,G,DEN,86,23.0,3.0,11.0,1.0,0.0,2.0,44.1,0.51
Domantas Sabonis,C-F,IND,87,22.0,15.0,5.0,0.0,0.0,3.0,44.5,0.51
Juancho Hernangomez,F,MIN,73,19.0,9.0,1.0,2.0,0.0,0.0,37.3,0.51
Eric Bledsoe,G,NOP,78,16.0,4.0,9.0,2.0,0.0,1.0,39.3,0.5
Marcus Smart,G,BOS,80,23.0,8.0,3.0,1.0,1.0,3.0,40.1,0.5
Trae Young,G,ATL,87,21.0,3.0,15.0,0.0,0.0,4.0,43.1,0.5
Malik Monk,G,CHA,79,32.0,2.0,0.0,1.0,1.0,1.0,39.4,0.5
Rudy Gobert,C,UTA,88,25.0,9.0,1.0,0.0,2.0,0.0,43.3,0.49
Larry Nance Jr.,C-F,CLE,78,17.0,10.0,5.0,0.0,1.0,2.0,37.5,0.48
Chris Paul,G,PHX,88,19.0,6.0,8.0,2.0,0.0,2.0,42.2,0.48
Nickeil Alexander-Walker,G,NOP,76,14.0,5.0,5.0,2.0,2.0,3.0,36.5,0.48
Jarrett Allen,C,CLE,84,13.0,11.0,5.0,1.0,1.0,0.0,39.7,0.47
Paul Millsap,F,DEN,79,16.0,7.0,3.0,2.0,1.0,1.0,36.9,0.47
Jimmy Butler,F,MIA,90,20.0,5.0,9.0,1.0,0.0,1.0,41.5,0.46
Christian Wood,F,HOU,85,24.0,9.0,1.0,0.0,1.0,0.0,39.3,0.46
Dwayne Bacon,F-G,ORL,71,17.0,3.0,6.0,1.0,0.0,1.0,31.6,0.45
Kemba Walker,G,BOS,85,21.0,2.0,5.0,3.0,0.0,2.0,37.9,0.45
CJ McCollum,G,POR,88,22.0,5.0,7.0,0.0,1.0,3.0,38.5,0.44
Michael Porter Jr.,F,DEN,82,25.0,5.0,2.0,0.0,1.0,2.0,35.0,0.43
Kelly Oubre Jr.,F-G,GSW,79,14.0,6.0,2.0,2.0,1.0,0.0,33.2,0.42
OG Anunoby,F,TOR,78,15.0,7.0,3.0,2.0,0.0,1.0,32.9,0.42
Joe Ingles,F-G,UTA,80,9.0,6.0,6.0,3.0,0.0,1.0,33.2,0.42
Mason Plumlee,C-F,DET,80,13.0,10.0,5.0,1.0,0.0,2.0,33.5,0.42
Deandre Ayton,C,PHX,84,19.0,9.0,1.0,0.0,2.0,2.0,35.3,0.42
Ben McLemore,G,HOU,73,21.0,3.0,3.0,1.0,0.0,2.0,30.1,0.41
Khris Middleton,F,MIL,86,19.0,3.0,4.0,2.0,1.0,2.0,35.6,0.41
Jae'Sean Tate,F,HOU,77,10.0,7.0,2.0,2.0,2.0,2.0,31.4,0.41
Jaylen Nowell,G,MIN,74,8.0,5.0,5.0,3.0,0.0,0.0,30.5,0.41
Sterling Brown,F-G,HOU,74,11.0,11.0,1.0,0.0,2.0,1.0,30.7,0.41
Jerami Grant,F,DET,83,19.0,2.0,3.0,0.0,3.0,2.0,32.9,0.4
Malcolm Brogdon,G,IND,84,22.0,6.0,1.0,1.0,0.0,0.0,33.7,0.4
Bam Adebayo,C-F,MIA,88,17.0,8.0,2.0,2.0,0.0,1.0,34.6,0.39
Norman Powell,"['G', 'G']",TOR,81,22.0,2.0,1.0,2.0,1.0,3.0,31.9,0.39
Fred VanVleet,G,TOR,85,22.0,4.0,3.0,1.0,0.0,3.0,31.299999999999997,0.37
Nico Mannion,G,GSW,69,10.0,3.0,5.0,2.0,0.0,2.0,25.1,0.36
Josh Hart,G,NOP,77,10.0,8.0,2.0,1.0,1.0,1.0,27.6,0.36
Talen Horton-Tucker,G,LAL,75,15.0,3.0,3.0,2.0,0.0,2.0,27.1,0.36
Saddiq Bey,F,DET,78,14.0,5.0,2.0,1.0,1.0,1.0,28.0,0.36
Duncan Robinson,F,MIA,75,20.0,1.0,4.0,0.0,0.0,1.0,26.2,0.35
Naz Reid,C-F,MIN,78,16.0,2.0,2.0,2.0,0.0,0.0,27.4,0.35
Josh Richardson,F-G,DAL,78,11.0,4.0,3.0,2.0,1.0,3.0,26.3,0.34
Devonte' Graham,G,CHA,78,16.0,1.0,8.0,1.0,0.0,6.0,26.200000000000003,0.34
Thanasis Antetokounmpo,F,MIL,70,12.0,5.0,3.0,0.0,1.0,2.0,23.5,0.34
Michael Carter-Williams,G,ORL,74,11.0,5.0,6.0,0.0,1.0,4.0,25.0,0.34
James Ennis III,F,ORL,76,18.0,3.0,4.0,0.0,0.0,2.0,25.6,0.34
Jaden McDaniels,F,MIN,72,14.0,4.0,0.0,0.0,2.0,0.0,24.8,0.34
Blake Griffin,F,BKN,78,17.0,3.0,2.0,1.0,0.0,1.0,25.6,0.33
